Bacteria_PC,Metabolite_PC,coef_a,coef_b,coef_c,coef_c_prime,coef_a * coef_b
PC10,PC8,0.1470106741684307,0.047382491139907265,0.016298723338692218,0.00932777945509043,0.006965731966257461
PC10,PC9,0.03193083876321281,-0.10487252147228776,0.016298723338692218,0.019667955323362265,-0.0033486675738231934
PC10,PC10,0.07991581875582049,-0.339825750775028,0.016298723338692218,0.04280078431401956,-0.027157453107497762
PC10,PC11,-0.08819907310629851,-0.011851502352146789,0.016298723338692218,0.015257295328610001,0.0010452915223764635
PC10,PC12,-0.1333299564460553,-0.02545734939307169,0.016298723338692218,0.012897347691053496,0.003394227285810261
PC10,PC13,-0.07877972586092952,-0.10570234292261574,0.016298723338692218,0.00803226784714416,0.008327201598301632
PC10,PC14,-0.022500699074106817,0.39466177639023287,0.016298723338692218,0.02423195921271848,-0.008880165866609065
PC10,PC15,0.15520656255358442,0.08026381860525246,0.016298723338692218,0.003744426765093096,0.01245747138314567
PC10,PC16,-0.18945135472060576,0.1093995714065949,0.016298723338692218,0.036826629960350646,-0.02072589700883305
PC10,PC17,-0.034449413959215,-0.016814337626390584,0.016298723338692218,0.015690658767528187,0.0005792440773415337
PC10,PC18,-0.2243673907979819,-0.04919402679491727,0.016298723338692218,0.00524857934833862,0.011037535434821596
PC10,PC19,0.04774334157810038,0.3168917513856759,0.016298723338692218,0.0012283487901223133,0.015129471129688788
PC10,PC20,-0.0010880405020984758,0.06258959210843118,0.016298723338692218,0.01633442313478945,-6.810001122379627e-05
PC10,PC21,-0.1262133593788251,-0.11855947314980683,0.016298723338692218,0.0012485354390334995,0.014963789392420736
PC10,PC22,0.08758595244307864,-0.09419854974626336,0.016298723338692218,0.024543536053215884,-0.0082504696982832
PC10,PC23,-0.09543725256918106,0.16419261581437872,0.016298723338692218,0.03166677765753132,-0.015670092145471375
PC10,PC24,-0.08548975965012008,0.02974501485478436,0.016298723338692218,0.01881745782186335,-0.0025428941707247663
PC10,PC25,-0.036050442244054445,0.07662293446504553,0.016298723338692218,0.01913344024423239,-0.0027622906735020928
PC10,PC26,0.11588605718937993,0.0005389673337666737,0.016298723338692218,0.016236641104793392,6.245879926409237e-05
PC10,PC27,-0.07584925297459924,-0.03534726165866641,0.016298723338692218,0.013616019383108656,0.002681063391507541
PC10,PC28,0.04461902276217467,-0.0348940958066134,0.016298723338692218,0.017837899558171447,-0.0015569404550607872
PC10,PC29,-0.04988875584963036,-0.07439543600251074,0.016298723338692218,0.012434118954585332,0.0037114957430560585
PC10,PC30,-0.09044375243458358,0.11877610191266762,0.016298723338692218,0.027283683542242664,-0.01074255635653418
PC10,PC31,-0.08077822518300568,-0.2073910443362616,0.016298723338692218,-0.0007367189534973823,0.016752680480333255
PC10,PC32,-0.09273661867283994,0.05110130818110408,0.016298723338692218,0.021007559504665464,-0.004738962530474325
PC10,PC33,-0.121439850436531,0.2067453989573562,0.016298723338692218,0.04105121736316663,-0.025107130327822268
PC10,PC34,-0.019998655446933515,-0.02632040567566308,0.016298723338692218,0.01582735810807796,0.0005263727243310992
PC10,PC35,0.016638960103649347,-0.22908632412055732,0.016298723338692218,0.020947260217646153,-0.0038117582073336365
PC10,PC36,0.05330861809771571,0.17534547485168892,0.016298723338692218,0.006873837264482303,0.009347424954031298
PC10,PC37,-0.0338312751879752,-0.08426483587146667,0.016298723338692218,0.013465296930840996,0.0028507868510371528
PC10,PC38,0.10302894935553139,0.34304457676202826,0.016298723338692218,-0.021220598900921425,0.03534352232590471
PC10,PC39,-0.17701565649604362,0.05932409239007846,0.016298723338692218,0.026853771991376448,-0.010501293160461684
PC10,PC40,0.04093627402111642,-0.05908087969751481,0.016298723338692218,0.01878075456460146,-0.0024185510807060804
PC10,PC41,-0.019550035481907424,0.01765062033048575,0.016298723338692218,0.016654537088501734,-0.0003450702537386729
PC10,PC42,-0.0029635039427836594,-0.040549819406394086,0.016298723338692218,0.01618555966462003,0.00012016954969001422
PC10,PC43,-0.08277486483285498,0.3357986016476127,0.016298723338692218,0.04311857741093173,-0.02779568386244286
PC10,PC44,-0.06258794426875398,0.03174930440625917,0.016298723338692218,0.018238988130597412,-0.0019871236947506545
PC10,PC45,-0.14211081207273557,-0.04234238669861741,0.016298723338692218,0.010244252555140797,0.0060173109588383174
PC10,PC46,0.02534340951168901,0.053436824378539784,0.016298723338692218,0.01492922341661194,0.0013542713232295403
PC10,PC47,-0.01048050569006699,0.09419970856686483,0.016298723338692218,0.017379148582938275,-0.000987260581637679
PC10,PC48,-0.032542783375784534,-0.1584856519403699,0.016298723338692218,0.010740664088571598,0.005157564239265443
PC10,PC49,0.06377913681344174,-0.010086057075130508,0.016298723338692218,0.016945662622708656,-0.0006432800141029308
PC10,PC50,0.03858727961684413,0.1121074284001966,0.016298723338692218,0.012011354883813309,0.004325920686803719
PC11,PC1,0.054528029522923294,-1.8293761163876148,0.08038745773427988,0.5116220802535871,-0.09975227488291462
PC11,PC2,-0.03486192374305935,0.20746692947352252,0.08038745773427988,0.08684490849214906,-0.007232696274512615
PC11,PC3,-0.04325452269400276,0.6942943907283592,0.08038745773427988,0.10630678743549755,-0.030031372480078634
PC11,PC4,0.11201804664858256,0.29863916643273875,0.08038745773427988,0.04715659255844275,0.03345297607655634
PC11,PC5,0.012325154304132733,0.6401525378900141,0.08038745773427988,0.06819032825077274,0.0078899788076766
PC11,PC6,0.04046159562659706,-0.004865391282297471,0.08038745773427988,0.0806069185110459,-0.00019686149462949082
PC11,PC7,0.033273120835880236,0.003232444421215298,0.08038745773427988,0.08029102866442586,0.00010755351382236357
PC11,PC8,0.03645466935274812,0.04640022256958691,0.08038745773427988,0.07906087825566188,0.0016915047716682115
PC11,PC9,0.059371375876677984,-0.10898173053952541,0.08038745773427988,0.08738070603318972,-0.006470395287552999
PC11,PC10,-0.08640948103799578,-0.3325074770923179,0.08038745773427988,0.05210950227559451,0.028731798536800465
PC11,PC11,-0.0009438687460591941,-0.013388759173476178,0.08038745773427988,0.08051155262351882,1.2637231332357492e-05
PC11,PC12,-0.09669171074314542,-0.020601329248125456,0.08038745773427988,0.07852420821408912,0.001991977768584048
PC11,PC13,0.04919123804803664,-0.11003804904222415,0.08038745773427988,0.08540183185712796,-0.005412907864777579
PC11,PC14,-0.06944017439345922,0.401541281800381,0.08038745773427988,0.10640763565190269,-0.027883096634391608
PC11,PC15,0.01434184406719566,0.08000738754782256,0.08038745773427988,0.07976741539908022,0.001147453476434563
PC11,PC16,-0.06004509249411508,0.10685167804724931,0.08038745773427988,0.08516447189641833,-0.00641591889149849
PC11,PC17,0.05012469061728017,-0.02120269762279827,0.08038745773427988,0.0816037306106062,-0.001062778658594505
PC11,PC18,-0.07283759532489799,-0.0457372718639162,0.08038745773427988,0.07767218559755128,0.003331392899288771
PC11,PC19,0.014564182003344629,0.31582137962667484,0.08038745773427988,0.07365252357246801,0.00459968005343029
PC11,PC20,-0.0071182876251945325,0.06294253608075599,0.08038745773427988,0.08052168774995205,-0.00044804307568200577
PC11,PC21,-0.10531673071001586,-0.11276628174033518,0.08038745773427988,0.07025063275316688,0.01187617612721666
PC11,PC22,0.004343821729726666,-0.0924906079798491,0.08038745773427988,0.08143922769353103,-0.00040176271273849903
PC11,PC23,0.0025673655571786897,0.16101802087642192,0.08038745773427988,0.08004312844980213,0.00041339212088320487
PC11,PC24,-0.07099973413852628,0.03314801309098069,0.08038745773427988,0.08237487308499314,-0.0023535001166800178
PC11,PC25,-0.016461808066461116,0.07695137633629476,0.08038745773427988,0.08115742176239532,-0.001266758787698102
PC11,PC26,-0.1080869419771203,0.010594124466929767,0.08038745773427988,0.08165231861261428,-0.0011450865165554282
PC11,PC27,0.013865916091511091,-0.03726380547898905,0.08038745773427988,0.08076262722399807,-0.0005166968000220534
PC11,PC28,-0.0589444126981538,-0.029925351626843344,0.08038745773427988,0.07860439912854339,0.0017639322764300223
PC11,PC29,-0.03922996771513571,-0.07259334511782273,0.08038745773427988,0.07819723650188835,0.00284783458530589
PC11,PC30,0.11948518812011552,0.10901603631902676,0.08038745773427988,0.06658327886480576,0.01302580160768826
PC11,PC31,-0.023341916286605917,-0.20569516509535432,0.08038745773427988,0.07545113030656242,0.004801319324215344
PC11,PC32,-0.09940655670824702,0.05663950239469329,0.08038745773427988,0.08553682808980419,-0.005630337906724972
PC11,PC33,-0.030562359665262957,0.20396487644516503,0.08038745773427988,0.08439263348510348,-0.006233647912998054
PC11,PC34,-0.1561787108007398,-0.015770008809646477,0.08038745773427988,0.07792998335842069,0.002462939645206896
PC11,PC35,-0.039553478478882756,-0.2258002369314963,0.08038745773427988,0.0706382445087969,0.008931184811996567
PC11,PC36,0.09554900473407096,0.1703018144197083,0.08038745773427988,0.0648308180631654,0.016272168872209582
PC11,PC37,-0.06229436601607462,-0.08040916542894017,0.08038745773427988,0.07498723491894334,0.005009037982277492
PC11,PC38,-0.09988111345629382,0.3524930642582208,0.08038745773427988,0.12359776466530402,-0.03520739974373202
PC11,PC39,0.07502699571028744,0.04911946042895901,0.08038745773427988,0.07615281350686995,0.0036852855468951415
PC11,PC40,-0.020689536878247844,-0.05668242173939749,0.08038745773427988,0.07896483136030565,0.0011727330549256617
PC11,PC41,0.08095208881275359,0.011631459864090027,0.08038745773427988,0.07947008614263969,0.0009415909719397947
PC11,PC42,-0.08692921491131539,-0.03460397382111775,0.08038745773427988,0.07738200585876155,0.0030080962770814767
PC11,PC43,-0.014697694706382318,0.3333562730638076,0.08038745773427988,0.0845373464789811,-0.004899568729949263
PC11,PC44,-0.18695611940456888,0.04569859813368887,0.08038745773427988,0.08902147107146786,-0.008543632569303345
PC11,PC45,0.054624625424446654,-0.048109498339384896,0.08038745773427988,0.08341786746576245,-0.002627963326146938
PC11,PC46,-0.00908758782116733,0.054125994234755594,0.08038745773427988,0.08014554903556255,-0.0004918747260163381
PC11,PC47,0.1340279689377314,0.08561515449651987,0.08038745773427988,0.06883496257287217,0.011474825267458638
PC11,PC48,0.05503751262504884,-0.16314637268109342,0.08038745773427988,0.08799744765012597,-0.008979170546166603
PC11,PC49,0.007697112595776101,-0.009245239965335434,0.08038745773427988,0.08035037091229866,-7.116165298815597e-05
PC11,PC50,0.14218201884041143,0.10425812207816165,0.08038745773427988,0.0651570230203659,0.014823630277583094
PC12,PC1,0.16213367313118138,-1.76111996260116,-0.3908932906780166,-0.22220574691151596,-0.2855368483611748
PC12,PC2,0.02151245560483961,0.22210355767288598,-0.3908932906780166,-0.40346902841266385,0.004777992924114893
PC12,PC3,-0.13400206130967118,0.6588539635711358,-0.3908932906780166,-0.31792683414863443,-0.0882877892205792
PC12,PC4,0.012736795775504899,0.3123218683720829,-0.3908932906780166,-0.3959728721725035,0.003977979853679343
PC12,PC5,-0.00821405877768118,0.6635059526663609,-0.3908932906780166,-0.42673351513477825,-0.0054500768945428355
PC12,PC6,-0.10712792174770858,-0.040995887435067366,-0.3908932906780166,-0.3948586803298514,0.004391804221121766
PC12,PC7,0.03353965977301656,0.01569660714900067,-0.3908932906780166,-0.3910004030005904,0.0005264588633681819
PC12,PC8,0.01654185202413599,0.056781106224746684,-0.3908932906780166,-0.3926566088952913,0.0009392646569365067
PC12,PC9,0.0786324696907933,-0.07696289884886105,-0.3908932906780166,-0.385210968460736,-0.0060517828110486565
PC12,PC10,0.18398603986896436,-0.2884308537029766,-0.3908932906780166,-0.34672806433368647,-0.05306725054883528
PC12,PC11,-0.10886122500710357,-0.05193768234955104,-0.3908932906780166,-0.39544619465933695,0.005653999724601948
PC12,PC12,-0.025868102176377958,-0.04538322003118546,-0.3908932906780166,-0.3947429240207497,0.0011739777728597483
PC12,PC13,-0.011319702411849621,-0.11703077137369894,-0.3908932906780166,-0.39726227571157013,0.0013247535049794815
PC12,PC14,-0.09811852240354905,0.3713309198157948,-0.3908932906780166,-0.3749328118424262,-0.03643444117507654
PC12,PC15,-0.11992636273341022,0.042067689636986254,-0.3908932906780166,-0.38667470350292366,-0.005045025006761735
PC12,PC16,0.0392348257828673,0.11336211568596588,-0.3908932906780166,-0.38521635451779257,0.004447742859316119
PC12,PC17,-0.11049299205561547,-0.056896889017722184,-0.3908932906780166,-0.39625481934188483,0.006286707506224412
PC12,PC18,-0.05528307368588198,-0.07135187682786945,-0.3908932906780166,-0.39455282740992303,0.003944551064301082
PC12,PC19,0.03563312412835638,0.3399472793090153,-0.3908932906780166,-0.41706853090606266,0.012113383600715179
PC12,PC20,-0.07574732813600178,0.03525541078486019,-0.3908932906780166,-0.38833823663718,-0.002670503169290341
PC12,PC21,-0.17784905769129775,-0.1927372288619568,-0.3908932906780166,-0.42598775800072874,0.03427813453513101
PC12,PC22,0.0457775140863311,-0.08431423489817187,-0.3908932906780166,-0.393011634103174,-0.0038596960757292923
PC12,PC23,0.14021536674922205,0.22173410211135397,-0.3908932906780166,-0.42475644037757393,0.031090528448352948
PC12,PC24,0.1201750153460714,0.07070464682651137,-0.3908932906780166,-0.3973270128105457,0.008496932017414563
PC12,PC25,-0.044235113942135126,0.05908176834436901,-0.3908932906780166,-0.3868051777436457,-0.0026134887546159953
PC12,PC26,-0.09810446246410963,-0.036333048688686635,-0.3908932906780166,-0.39544275248366273,0.0035644342112859254
PC12,PC27,0.2000199939631636,0.04025813953291388,-0.3908932906780166,-0.3996845771246584,0.008052432826341632
PC12,PC28,-0.010146305990523595,-0.04315163589552007,-0.3908932906780166,-0.39350696424179715,0.00043782970178760826
PC12,PC29,0.03734678690895453,-0.06299088808713244,-0.3908932906780166,-0.3881707698238786,-0.0023525072745959373
PC12,PC30,0.15736898692583745,0.18204738734935225,-0.3908932906780166,-0.41825365943702153,0.02864861291966308
PC12,PC31,-0.001991383677612285,-0.20907687718898801,-0.3908932906780166,-0.38343747813758833,0.000416352280600299
PC12,PC32,-0.07006089775643454,0.029366057347170696,-0.3908932906780166,-0.3899603179892101,-0.0020574123413097194
PC12,PC33,-0.028050936401924055,0.19590408125284434,-0.3908932906780166,-0.38589512364348616,-0.005495292924100899
PC12,PC34,0.007904124843392868,-0.02036565496968978,-0.3908932906780166,-0.3900040896567752,-0.0001609726793978924
PC12,PC35,0.09934176347817819,-0.20022739512951668,-0.3908932906780166,-0.3730911776703422,-0.019890942528808173
PC12,PC36,-0.16607776002948996,0.11747326953472223,-0.3908932906780166,-0.3681574654556527,-0.019509697467667193
PC12,PC37,0.03595635948974353,-0.07566282756684181,-0.3908932906780166,-0.389859217202545,-0.002720559828003841
PC12,PC38,0.09472934467636462,0.4052817473032614,-0.3908932906780166,-0.46927855484683706,0.038392074331329955
PC12,PC39,-0.05790495781760712,0.035240127779646205,-0.3908932906780166,-0.3891327143686264,-0.002040578112567498
PC12,PC40,0.048341779097523296,-0.045359986304766876,-0.3908932906780166,-0.3901703608105854,-0.0021927824378117225
PC12,PC41,-0.08062054489690232,-0.014473072847206097,-0.3908932906780166,-0.39252435611181535,0.001166827019274317
PC12,PC42,0.05337690255148932,-0.023571788590875397,-0.3908932906780166,-0.3899864390893533,-0.0012581890625794638
PC12,PC43,0.1163551838634404,0.4055951628441881,-0.3908932906780166,-0.45558625846581224,0.04719309974685756
PC12,PC44,0.21934663874572857,0.12200935305677242,-0.3908932906780166,-0.4226601484343835,0.026762341488543916
PC12,PC45,0.0367889378227849,-0.03099016628745948,-0.3908932906780166,-0.38984127280080233,-0.0011400953006671117
PC12,PC46,-0.14464349903134754,0.0030008135737899853,-0.3908932906780166,-0.39048635299344453,-0.00043404817525374633
PC12,PC47,0.146417000185333,0.1566779954886021,-0.3908932906780166,-0.4165999695067263,0.022940322094492253
PC12,PC48,-0.12749786988377707,-0.2120428971716195,-0.3908932906780166,-0.4123664331293691,0.027035017713366263
PC12,PC49,-0.014518892461186678,-0.016295759641421825,-0.3908932906780166,-0.3913954562617537,0.00023659638180714945
PC12,PC50,0.019767736166227828,0.1263713310581317,-0.3908932906780166,-0.39769467872118464,0.0024980751313321797
PC13,PC1,-0.021959522871406616,-1.796947867927563,-0.0741141761261358,-0.1364025408013562,0.03946011780448067
PC13,PC2,0.09388736804449305,0.21402277616715326,-0.0741141761261358,-0.09449621152363602,0.020094035155909674
PC13,PC3,-0.07709517056017423,0.68871958640406,-0.0741141761261358,-0.027727591849619093,-0.05309695398195365
PC13,PC4,-0.12932900312641846,0.2986645266577675,-0.0741141761261358,-0.03715429414385641,-0.0386259855018727
PC13,PC5,-0.12116471994550726,0.640302115941996,-0.0741141761261358,-0.009157468357921215,-0.07758202655862767
PC13,PC6,0.017557334215286893,-0.000562110953250877,-0.0741141761261358,-0.07410456034497402,-9.869169872299155e-06
PC13,PC7,0.09747438294010019,0.012939462107706213,-0.0741141761261358,-0.07537955811837471,0.0012612660845254713
PC13,PC8,-0.025018172630177683,0.04690309102759783,-0.0741141761261358,-0.07298110154838132,-0.0011734296282173804
PC13,PC9,0.14759987424782298,-0.09539572529840869,-0.0741141761261358,-0.06030040085081878,-0.014080397057824988
PC13,PC10,0.06107792437074766,-0.3340013762102441,-0.0741141761261358,-0.05668655106711544,-0.020400110795894925
PC13,PC11,-0.07354740846717969,-0.01882065916729606,-0.0741141761261358,-0.07550969736376194,0.0013842107073986933
PC13,PC12,-0.09433616020596015,-0.03453905216695373,-0.0741141761261358,-0.07738192197622844,0.003258281558583762
PC13,PC13,-0.042150180532634335,-0.10997263230439111,-0.0741141761261358,-0.07910382589215234,0.0046353663052791
PC13,PC14,-0.03996961959928761,0.39216264828238384,-0.0741141761261358,-0.06080688119536756,-0.015674591872896104
PC13,PC15,0.04932999527602637,0.08491879618425018,-0.0741141761261358,-0.07841823523545975,0.004189043814614908
PC13,PC16,0.058416647149339085,0.10723093495636438,-0.0741141761261358,-0.08044066544779441,0.006264071690839668
PC13,PC17,0.021271327477704886,-0.015873835374267672,-0.0741141761261358,-0.07379889688771131,-0.0003376575505732237
PC13,PC18,-0.07476288628474491,-0.05636237238614802,-0.0741141761261358,-0.07837198542514699,0.004213813637444031
PC13,PC19,-0.08294344774889092,0.3129427286464446,-0.0741141761261358,-0.050227507773248935,-0.025956548861881732
PC13,PC20,-0.045800125587598384,0.05942568626359538,-0.0741141761261358,-0.07153421077385551,-0.0027217038940018884
PC13,PC21,-0.05438229256111991,-0.12330483827157987,-0.0741141761261358,-0.08115093126780391,0.0067055997890866316
PC13,PC22,-0.009536683300020991,-0.09301606169579471,-0.0741141761261358,-0.07523820788706521,0.0008870647222080076
PC13,PC23,-0.052739860534055646,0.15770539618975948,-0.0741141761261358,-0.06618355958640212,-0.008317360600515905
PC13,PC24,-0.09622597744854261,0.02124588602335289,-0.0741141761261358,-0.07209363333193165,-0.002044406149357462
PC13,PC25,0.04089099456126982,0.079378186986972,-0.0741141761261358,-0.07752380407519475,0.003245853012367731
PC13,PC26,0.01879944055487772,0.0038073055485179485,-0.0741141761261358,-0.07418392030377305,7.157521433361929e-05
PC13,PC27,0.04577196626061707,-0.03305883612561539,-0.0741141761261358,-0.07260611974852611,-0.001513167931756936
PC13,PC28,0.09293920127767358,-0.027433093699801736,-0.0741141761261358,-0.07155867161285318,-0.0025496098170351526
PC13,PC29,0.01972321437260026,-0.07375026498262416,-0.0741141761261358,-0.07279299847572054,-0.0014545922862883704
PC13,PC30,0.0772130272453356,0.12284426405858041,-0.0741141761261358,-0.08368195227688621,0.009485177507688371
PC13,PC31,0.058017092484944716,-0.2039684691595063,-0.0741141761261358,-0.06313317926139972,-0.011833657539239671
PC13,PC32,0.03264431981156697,0.05176717878512429,-0.0741141761261358,-0.07587889977623237,0.0016899043400041623
PC13,PC33,-0.09532648124703963,0.1965114107250078,-0.0741141761261358,-0.056170187784308,-0.018732741309306758
PC13,PC34,-0.013738635355337345,-0.027608913997499845,-0.0741141761261358,-0.07449754832395611,0.0003793088019685195
PC13,PC35,-0.020548555286487337,-0.23027886487026328,-0.0741141761261358,-0.07915305929077651,0.0047318979860961514
PC13,PC36,-0.045330844460996014,0.1731356293295781,-0.0741141761261358,-0.06691747449612011,-0.007848384283795765
PC13,PC37,0.027320815654370653,-0.08284540248073481,-0.0741141761261358,-0.07187596275903381,-0.002263403968988297
PC13,PC38,0.051629452906827494,0.3459743948434447,-0.0741141761261358,-0.09429450810323424,0.01786246872553777
PC13,PC39,-0.014211899951062312,0.05356451312727396,-0.0741141761261358,-0.07338368331774155,-0.0007612535014921814
PC13,PC40,-0.12665249621711752,-0.06893424894398202,-0.0741141761261358,-0.08278714140711686,0.00873069470360752
PC13,PC41,0.14602156546906087,0.028940517916364,-0.0741141761261358,-0.07836517281309133,0.004225939731632875
PC13,PC42,0.15991476380729644,-0.02952700594211532,-0.0741141761261358,-0.06944191448013161,-0.00472180418117001
PC13,PC43,0.14712130094824583,0.3522789472937706,-0.0741141761261358,-0.12768606738999452,0.05182773702253805
PC13,PC44,0.02357668414312273,0.032495636844528664,-0.0741141761261358,-0.0749066948223115,0.0007661393659130737
PC13,PC45,0.0989831944869218,-0.036873792797473104,-0.0741141761261358,-0.07049866661788011,-0.003649885803942737
PC13,PC46,0.022140086124512078,0.05567697109276761,-0.0741141761261358,-0.07543923594165836,0.0012326929351458443
PC13,PC47,0.12668986524159243,0.10556887394110964,-0.0741141761261358,-0.0875389778746011,0.013374506413305839
PC13,PC48,0.14844319050311544,-0.15107585173776697,-0.0741141761261358,-0.051840901258338616,-0.022426181439929766
PC13,PC49,-0.0010837767445385817,-0.009127753321867639,-0.0741141761261358,-0.07412607426355881,9.892446780124935e-06
PC13,PC50,0.06368304154304909,0.11787792781811175,-0.0741141761261358,-0.08156304705803094,0.007506824974249353
PC14,PC1,0.0013105475208471107,-1.831406340241106,-0.14495198703965945,-0.24570348623779145,-0.0024001450388666614
PC14,PC2,-0.19971594676184076,0.18300234215988878,-0.14495198703965945,-0.10978571060096853,-0.036548486024096515
PC14,PC3,0.1839700144580223,0.7594739610708735,-0.14495198703965945,-0.2967083860795306,0.13972043559870007
PC14,PC4,0.021536737109970054,0.3099027383898848,-0.14495198703965945,-0.15682543009390215,0.006674293806362773
PC14,PC5,0.01616979841920587,0.6463913771493089,-0.14495198703965945,-0.16227223718266973,0.010452018268417202
PC14,PC6,-0.0682713783587531,-0.011775682127664328,-0.14495198703965945,-0.14575502218890551,0.0008039420499701782
PC14,PC7,0.1053117439309455,0.021173636119150942,-0.14495198703965945,-0.14721921337034613,0.0022298325450670425
PC14,PC8,0.18345050871212787,0.07790055614161552,-0.14495198703965945,-0.1589939742360006,0.014290896653137044
PC14,PC9,-0.09401417449786102,-0.12010365598841193,-0.14495198703965945,-0.1568927431483666,0.01129144607192563
PC14,PC10,0.04699311511121093,-0.33181050825908104,-0.14495198703965945,-0.13468082379844545,-0.015592809409728401
PC14,PC11,-0.06800474426139977,-0.02344942025584781,-0.14495198703965945,-0.1466487423851384,0.001594671827577018
PC14,PC12,-0.1697642411239432,-0.05356644023010996,-0.14495198703965945,-0.1541638344523327,0.009093666075375678
PC14,PC13,0.011690157442260766,-0.1052578456711007,-0.14495198703965945,-0.14406472450344412,-0.0012304807879283531
PC14,PC14,-0.13054181797781092,0.3818904442202087,-0.14495198703965945,-0.0993186638906688,-0.049852672856859834
PC14,PC15,0.04246721198729391,0.08778836930021429,-0.14495198703965945,-0.14872703922555963,0.003728127289091045
PC14,PC16,0.06302807337838492,0.11223192220892673,-0.14495198703965945,-0.15228313241141886,0.007073761828381423
PC14,PC17,-0.04709503357166857,-0.024477249366786465,-0.14495198703965945,-0.14616038276455737,0.0011527568806709119
PC14,PC18,-0.04996967620326548,-0.05783175406802825,-0.14495198703965945,-0.14774618502707787,0.002889834025046253
PC14,PC19,-0.05399637026165832,0.3090570972588636,-0.14495198703965945,-0.12938014772708323,-0.016687961455582948
PC14,PC20,0.07150017677590481,0.07437172928707408,-0.14495198703965945,-0.1509281378040414,0.005317591791155534
PC14,PC21,-0.01346666730734846,-0.12130383539084034,-0.14495198703965945,-0.1467486048648632,0.0016335583943138088
PC14,PC22,0.1817062962256149,-0.06810928001437873,-0.14495198703965945,-0.13261090437935763,-0.012375885010006055
PC14,PC23,0.009725232185220974,0.16376606941916996,-0.14495198703965945,-0.14759632534234826,0.001592663049162444
PC14,PC24,0.05117266818208092,0.03576800981649099,-0.14495198703965945,-0.1467935311293171,0.0018303444978727064
PC14,PC25,-0.029056539778158315,0.07204181025841508,-0.14495198703965945,-0.14292809095202602,-0.0020932857254641717
PC14,PC26,-0.014159288272211525,-9.335847967161696e-05,-0.14495198703965945,-0.14495394729214595,1.321889626325824e-06
PC14,PC27,-0.08845322516160958,-0.0499372387423114,-0.14495198703965945,-0.14950839612343647,0.0044171098224227235
PC14,PC28,0.04490456863055776,-0.027453093488395076,-0.14495198703965945,-0.14364032373460145,-0.001232769320670755
PC14,PC29,-0.055193525046606864,-0.08375464377182372,-0.14495198703965945,-0.14985362262214835,0.004622714028789788
PC14,PC30,0.023539208239980815,0.1204363578423055,-0.14495198703965945,-0.1483688538737606,0.002834976506914876
PC14,PC31,0.08439906324330129,-0.19702345924648934,-0.14495198703965945,-0.12920893605192293,-0.016628595397358448
PC14,PC32,0.062485617328515694,0.058861652452217264,-0.14495198703965945,-0.14881838852080903,0.0036780066904533353
PC14,PC33,0.027346845153749685,0.20712818651056755,-0.14495198703965945,-0.15287883721717518,0.005664302443481475
PC14,PC34,0.1300079335042794,-0.008350934948472992,-0.14495198703965945,-0.14392009064524794,-0.0010856877954796395
PC14,PC35,0.1031021044639587,-0.21690344173412118,-0.14495198703965945,-0.12487199485865175,-0.022363201308263542
PC14,PC36,-0.01312004194134804,0.17453105066091876,-0.14495198703965945,-0.14303508832994255,-0.002289854704738794
PC14,PC37,0.05923406431277674,-0.07697769261237354,-0.14495198703965945,-0.14075137151800884,-0.004559701594850493
PC14,PC38,-0.2304286904295127,0.324416339860616,-0.14495198703965945,-0.07625924383626143,-0.07475483234801747
PC14,PC39,-0.17373446708536244,0.03059417125020087,-0.14495198703965945,-0.13969086037474965,-0.005315262038071965
PC14,PC40,-0.018518139932875363,-0.060962924154615614,-0.14495198703965945,-0.14592155574042215,0.0011289199602124394
PC14,PC41,-0.10540747259783563,0.0024600201982603763,-0.14495198703965945,-0.14470528606896862,-0.0002593045116382528
PC14,PC42,-0.041207332844513805,-0.04657646081032413,-0.14495198703965945,-0.14664333296847998,0.0019192917233304795
PC14,PC43,0.04318602694201027,0.33868948524754716,-0.14495198703965945,-0.16207965947407438,0.014626653234876162
PC14,PC44,-0.07505603066584407,0.02039306162837114,-0.14495198703965945,-0.14356393969588854,-0.0015306222589494723
PC14,PC45,0.009448935048177128,-0.042826588234451006,-0.14495198703965945,-0.1446419887015631,-0.00040466565056235433
PC14,PC46,-0.04996126187618355,0.04702288193426501,-0.14495198703965945,-0.14269198685803033,-0.0023493225184906745
PC14,PC47,-0.07126342630337558,0.08402487246469115,-0.14495198703965945,-0.1390561940787135,-0.005987900306538049
PC14,PC48,-0.08372566036655352,-0.17343713653286832,-0.14495198703965945,-0.16075811752082472,0.014521138788298504
PC14,PC49,0.006061346310775262,-0.008515163968784783,-0.14495198703965945,-0.14495076410951913,-5.1613357707840076e-05
PC14,PC50,0.0044059232847045715,0.1136371172663256,-0.14495198703965945,-0.14554678256853304,0.0005006764209704079
PC15,PC1,-0.07015042815770724,-1.8072117492278963,0.06849606296613478,-0.04410135692934234,0.12677667797997597
PC15,PC2,0.047220054763395886,0.20236295430472567,0.06849606296613478,0.06138550100025749,0.009555589784351726
PC15,PC3,-0.06652877286815864,0.7023263399251871,0.06849606296613478,0.11803477378968405,-0.04672490954820795
PC15,PC4,0.12782620294975622,0.2995722088049633,0.06849606296613478,0.028545834015807108,0.03829317796080999
PC15,PC5,-0.017198093485033907,0.6446961280166251,0.06849606296613478,0.08331683601678909,-0.011087544279069305
